Fecha,Categoria,Producto,Precio_ARS,Precio_USD,Dolar_ARS
2026-04-04,Alfajores,ALFAJORES MIXTOS CLÁSICOS x 6uds,2083.33,1.47,1415.0
2026-04-04,Alfajores,ALFAJORES CHOCOLATE x 12uds,2000.0,1.41,1415.0
2026-04-04,Alfajores,MINI ALFAJORES DE CHOCOLATE x 475g,28000.0,19.79,1415.0
2026-04-04,Alfajores,MINI ALFAJORES MIXTOS DE CHOCOLATE x 475g,28000.0,19.79,1415.0
2026-04-04,Alfajores,ALFAJORES SUPER DULCE DE LECHE x 9uds,3444.44,2.43,1415.0
2026-04-04,Alfajores,ALFAJORES CHOCOLATE x 6uds,2083.33,1.47,1415.0
2026-04-04,Alfajores,ALFAJORES SIN AZÚCAR x 9uds,3444.44,2.43,1415.0
2026-04-04,Alfajores,MINI ALFAJORES MAR DEL PLATA x 560g,33000.0,23.32,1415.0
2026-04-04,Havannets,HAVANNETS DE CHOCOLATE x 12uds,1750.0,1.24,1415.0
2026-04-04,Havannets,HAVANNETS DE CHOCOLATE x 6uds,1833.33,1.3,1415.0
2026-04-04,Havannets,HAVANNETS DE COCO 70% CACAO x 6uds,1833.33,1.3,1415.0
2026-04-04,Chocolates,TABLETA DE CHOCOLATE CON LECHE,7200.0,5.09,1415.0
2026-04-04,Chocolates,TABLETA DE CHOCOLATE BLANCO,7200.0,5.09,1415.0
2026-04-04,Chocolates,TABLETA DE CHOCOLATE 70% CACAO PURO,10500.0,7.42,1415.0
2026-04-04,Chocolates,TABLETA DE CHOCOLATE 70% CACAO PURO CON ALMENDRAS,10500.0,7.42,1415.0
2026-04-04,Chocolates,TABLETA DE CHOCOLATE 85% CACAO PURO,10500.0,7.42,1415.0
2026-04-04,Otros,CORONITAS SURTIDAS x 20 uds,34500.0,24.38,1415.0
2026-04-04,Otros,TRUFAS SURTIDAS x 200g,24500.0,17.31,1415.0
2026-04-04,Otros,TRUFAS 70% CACAO x 200g,24500.0,17.31,1415.0
2026-04-04,Otros,MINITABLETAS x 48uds,781.25,0.55,1415.0
2026-04-04,Otros,CORONITAS 70% CACAO PURO x 10uds,2050.0,1.45,1415.0
2026-04-05,Alfajores,ALFAJORES PLAYA GRANDE Y PLAYA BRISTOL x 8uds,3500.0,2.47,1415.0
2026-04-05,Alfajores,ALFAJORES MAR DEL PLATA x 8uds,3500.0,2.47,1415.0
2026-04-05,Alfajores,ALFAJORES 70% CACAO PURO x 9uds,3444.44,2.43,1415.0
2026-04-05,Alfajores,ALFAJORES MIXTOS CLÁSICOS x 12uds,2000.0,1.41,1415.0
2026-04-05,Alfajores,ALFAJORES MIXTOS CLÁSICOS x 6uds,2083.33,1.47,1415.0
2026-04-05,Alfajores,ALFAJORES CHOCOLATE x 12uds,2000.0,1.41,1415.0
2026-04-05,Alfajores,MINI ALFAJORES DE CHOCOLATE x 475g,28000.0,19.79,1415.0
2026-04-05,Alfajores,MINI ALFAJORES MIXTOS DE CHOCOLATE x 475g,28000.0,19.79,1415.0
2026-04-05,Alfajores,ALFAJORES SUPER DULCE DE LECHE x 9uds,3444.44,2.43,1415.0
2026-04-05,Alfajores,ALFAJORES CHOCOLATE x 6uds,2083.33,1.47,1415.0
2026-04-05,Alfajores,ALFAJORES SIN AZÚCAR x 9uds,3444.44,2.43,1415.0
2026-04-05,Alfajores,MINI ALFAJORES MAR DEL PLATA x 560g,33000.0,23.32,1415.0
2026-04-05,Havannets,HAVANNETS DE CHOCOLATE x 12uds,1750.0,1.24,1415.0
2026-04-05,Havannets,HAVANNETS DE CHOCOLATE x 6uds,1833.33,1.3,1415.0
2026-04-05,Havannets,HAVANNETS DE COCO 70% CACAO x 6uds,1833.33,1.3,1415.0
2026-04-05,Chocolates,TABLETA DE CHOCOLATE CON LECHE,7200.0,5.09,1415.0
2026-04-05,Chocolates,TABLETA DE CHOCOLATE BLANCO,7200.0,5.09,1415.0
2026-04-05,Chocolates,TABLETA DE CHOCOLATE 70% CACAO PURO,10500.0,7.42,1415.0
2026-04-05,Chocolates,TABLETA DE CHOCOLATE 70% CACAO PURO CON ALMENDRAS,10500.0,7.42,1415.0
2026-04-05,Chocolates,TABLETA DE CHOCOLATE 85% CACAO PURO,10500.0,7.42,1415.0
2026-04-05,Otros,CORONITAS SURTIDAS x 20 uds,34500.0,24.38,1415.0
2026-04-05,Otros,TRUFAS SURTIDAS x 200g,24500.0,17.31,1415.0
2026-04-05,Otros,TRUFAS 70% CACAO x 200g,24500.0,17.31,1415.0
2026-04-05,Otros,MINITABLETAS x 48uds,781.25,0.55,1415.0
2026-04-05,Otros,CORONITAS 70% CACAO PURO x 10uds,2050.0,1.45,1415.0
2026-04-06,Alfajores,ALFAJORES DUBAI x 4uds,5500.0,3.89,1415.0
2026-04-06,Alfajores,ALFAJORES PLAYA GRANDE Y PLAYA BRISTOL x 8uds,3500.0,2.47,1415.0
2026-04-06,Alfajores,ALFAJORES MAR DEL PLATA x 8uds,3500.0,2.47,1415.0
2026-04-06,Alfajores,ALFAJORES 70% CACAO PURO x 9uds,3444.44,2.43,1415.0
2026-04-06,Alfajores,ALFAJORES SUPER DULCE DE LECHE x 9uds,3444.44,2.43,1415.0
2026-04-06,Alfajores,ALFAJORES MIXTOS CLÁSICOS x 12uds,2000.0,1.41,1415.0
2026-04-06,Alfajores,ALFAJORES MIXTOS CLÁSICOS x 6uds,2083.33,1.47,1415.0
2026-04-06,Alfajores,MINI ALFAJORES DE CHOCOLATE x 475g,28000.0,19.79,1415.0
2026-04-06,Alfajores,MINI ALFAJORES MIXTOS DE CHOCOLATE x 475g,28000.0,19.79,1415.0
2026-04-06,Alfajores,ALFAJORES CHOCOLATE x 12uds,2000.0,1.41,1415.0
2026-04-06,Alfajores,ALFAJORES CHOCOLATE x 6uds,2083.33,1.47,1415.0
2026-04-06,Alfajores,ALFAJORES SIN AZÚCAR x 9uds,3444.44,2.43,1415.0
2026-04-06,Alfajores,MINI ALFAJORES MAR DEL PLATA x 560g,33000.0,23.32,1415.0
2026-04-06,Havannets,HAVANNETS DE CHOCOLATE x 12uds,1750.0,1.24,1415.0
2026-04-06,Havannets,HAVANNETS DE CHOCOLATE x 6uds,1833.33,1.3,1415.0
2026-04-06,Havannets,HAVANNETS DE COCO 70% CACAO x 6uds,1833.33,1.3,1415.0
2026-04-06,Chocolates,TABLETA DE CHOCOLATE CON LECHE,7200.0,5.09,1415.0
2026-04-06,Chocolates,TABLETA DE CHOCOLATE BLANCO,7200.0,5.09,1415.0
2026-04-06,Chocolates,TABLETA DE CHOCOLATE 70% CACAO PURO,10500.0,7.42,1415.0
2026-04-06,Chocolates,TABLETA DE CHOCOLATE 70% CACAO PURO CON ALMENDRAS,10500.0,7.42,1415.0
2026-04-06,Chocolates,TABLETA DE CHOCOLATE 85% CACAO PURO,10500.0,7.42,1415.0
2026-04-06,Otros,TRUFAS SURTIDAS x 200g,24500.0,17.31,1415.0
2026-04-06,Otros,TRUFAS 70% CACAO x 200g,24500.0,17.31,1415.0
2026-04-06,Otros,MINITABLETAS x 48uds,781.25,0.55,1415.0
2026-04-06,Otros,CORONITAS 70% CACAO PURO x 10uds,2050.0,1.45,1415.0
2026-04-06,Otros,CORONITAS SURTIDAS x 20 uds,34500.0,24.38,1415.0
2026-04-07,Alfajores,ALFAJORES DUBAI x 4uds,5500.0,3.89,1415.0
2026-04-07,Alfajores,ALFAJORES PLAYA GRANDE Y PLAYA BRISTOL x 8uds,3500.0,2.47,1415.0
2026-04-07,Alfajores,ALFAJORES MAR DEL PLATA x 8uds,3500.0,2.47,1415.0
2026-04-07,Alfajores,ALFAJORES 70% CACAO PURO x 9uds,3444.44,2.43,1415.0
2026-04-07,Alfajores,ALFAJORES SUPER DULCE DE LECHE x 9uds,3444.44,2.43,1415.0
2026-04-07,Alfajores,ALFAJORES MIXTOS CLÁSICOS x 12uds,2000.0,1.41,1415.0
2026-04-07,Alfajores,ALFAJORES MIXTOS CLÁSICOS x 6uds,2083.33,1.47,1415.0
2026-04-07,Alfajores,MINI ALFAJORES DE CHOCOLATE x 475g,28000.0,19.79,1415.0
2026-04-07,Alfajores,MINI ALFAJORES MIXTOS DE CHOCOLATE x 475g,28000.0,19.79,1415.0
2026-04-07,Alfajores,ALFAJORES CHOCOLATE x 12uds,2000.0,1.41,1415.0
2026-04-07,Alfajores,ALFAJORES CHOCOLATE x 6uds,2083.33,1.47,1415.0
2026-04-07,Alfajores,ALFAJORES SIN AZÚCAR x 9uds,3444.44,2.43,1415.0
2026-04-07,Alfajores,MINI ALFAJORES MAR DEL PLATA x 560g,33000.0,23.32,1415.0
2026-04-07,Havannets,HAVANNETS DE CHOCOLATE x 12uds,1750.0,1.24,1415.0
2026-04-07,Havannets,HAVANNETS DE CHOCOLATE x 6uds,1833.33,1.3,1415.0
2026-04-07,Havannets,HAVANNETS DE COCO 70% CACAO x 6uds,1833.33,1.3,1415.0
2026-04-07,Chocolates,TABLETA DE CHOCOLATE CON LECHE,7200.0,5.09,1415.0
2026-04-07,Chocolates,TABLETA DE CHOCOLATE BLANCO,7200.0,5.09,1415.0
2026-04-07,Chocolates,TABLETA DE CHOCOLATE 70% CACAO PURO,10500.0,7.42,1415.0
2026-04-07,Chocolates,TABLETA DE CHOCOLATE 70% CACAO PURO CON ALMENDRAS,10500.0,7.42,1415.0
2026-04-07,Chocolates,TABLETA DE CHOCOLATE 85% CACAO PURO,10500.0,7.42,1415.0
2026-04-07,Otros,TRUFAS SURTIDAS x 200g,24500.0,17.31,1415.0
2026-04-07,Otros,TRUFAS 70% CACAO x 200g,24500.0,17.31,1415.0
2026-04-07,Otros,MINITABLETAS x 48uds,781.25,0.55,1415.0
2026-04-07,Otros,CORONITAS 70% CACAO PURO x 10uds,2050.0,1.45,1415.0
2026-04-07,Otros,CORONITAS SURTIDAS x 20 uds,34500.0,24.38,1415.0
2026-04-08,Alfajores,ALFAJORES DUBAI x 4uds,5500.0,3.9,1410.0
2026-04-08,Alfajores,ALFAJORES PLAYA GRANDE Y PLAYA BRISTOL x 8uds,3500.0,2.48,1410.0
2026-04-08,Alfajores,ALFAJORES MAR DEL PLATA x 8uds,3500.0,2.48,1410.0
2026-04-08,Alfajores,ALFAJORES 70% CACAO PURO x 9uds,3444.44,2.44,1410.0
2026-04-08,Alfajores,ALFAJORES SUPER DULCE DE LECHE x 9uds,3444.44,2.44,1410.0
2026-04-08,Alfajores,ALFAJORES MIXTOS CLÁSICOS x 12uds,2000.0,1.42,1410.0
2026-04-08,Alfajores,ALFAJORES MIXTOS CLÁSICOS x 6uds,2083.33,1.48,1410.0
2026-04-08,Alfajores,MINI ALFAJORES DE CHOCOLATE x 475g,28000.0,19.86,1410.0
2026-04-08,Alfajores,MINI ALFAJORES MIXTOS DE CHOCOLATE x 475g,28000.0,19.86,1410.0
2026-04-08,Alfajores,ALFAJORES CHOCOLATE x 12uds,2000.0,1.42,1410.0
2026-04-08,Alfajores,ALFAJORES CHOCOLATE x 6uds,2083.33,1.48,1410.0
2026-04-08,Alfajores,ALFAJORES SIN AZÚCAR x 9uds,3444.44,2.44,1410.0
2026-04-08,Alfajores,MINI ALFAJORES MAR DEL PLATA x 560g,33000.0,23.4,1410.0
2026-04-08,Havannets,HAVANNETS DE CHOCOLATE x 12uds,1750.0,1.24,1410.0
2026-04-08,Havannets,HAVANNETS DE CHOCOLATE x 6uds,1833.33,1.3,1410.0
2026-04-08,Havannets,HAVANNETS DE COCO 70% CACAO x 6uds,1833.33,1.3,1410.0
2026-04-08,Chocolates,TABLETA DE CHOCOLATE CON LECHE,7200.0,5.11,1410.0
2026-04-08,Chocolates,TABLETA DE CHOCOLATE BLANCO,7200.0,5.11,1410.0
2026-04-08,Chocolates,TABLETA DE CHOCOLATE 70% CACAO PURO,10500.0,7.45,1410.0
2026-04-08,Chocolates,TABLETA DE CHOCOLATE 70% CACAO PURO CON ALMENDRAS,10500.0,7.45,1410.0
2026-04-08,Chocolates,TABLETA DE CHOCOLATE 85% CACAO PURO,10500.0,7.45,1410.0
2026-04-08,Otros,TRUFAS SURTIDAS x 200g,24500.0,17.38,1410.0
2026-04-08,Otros,TRUFAS 70% CACAO x 200g,24500.0,17.38,1410.0
2026-04-08,Otros,MINITABLETAS x 48uds,781.25,0.55,1410.0
2026-04-08,Otros,CORONITAS 70% CACAO PURO x 10uds,2050.0,1.45,1410.0
2026-04-08,Otros,CORONITAS SURTIDAS x 20 uds,34500.0,24.47,1410.0
2026-04-09,Alfajores,ALFAJORES DUBAI x 4uds,5500.0,3.9,1410.0
2026-04-09,Alfajores,ALFAJORES PLAYA GRANDE Y PLAYA BRISTOL x 8uds,3500.0,2.48,1410.0
2026-04-09,Alfajores,ALFAJORES MAR DEL PLATA x 8uds,3500.0,2.48,1410.0
2026-04-09,Alfajores,ALFAJORES 70% CACAO PURO x 9uds,3444.44,2.44,1410.0
2026-04-09,Alfajores,ALFAJORES SUPER DULCE DE LECHE x 9uds,3444.44,2.44,1410.0
2026-04-09,Alfajores,ALFAJORES MIXTOS CLÁSICOS x 12uds,2000.0,1.42,1410.0
2026-04-09,Alfajores,ALFAJORES MIXTOS CLÁSICOS x 6uds,2083.33,1.48,1410.0
2026-04-09,Alfajores,MINI ALFAJORES DE CHOCOLATE x 475g,28000.0,19.86,1410.0
2026-04-09,Alfajores,MINI ALFAJORES MIXTOS DE CHOCOLATE x 475g,28000.0,19.86,1410.0
2026-04-09,Alfajores,ALFAJORES CHOCOLATE x 12uds,2000.0,1.42,1410.0
2026-04-09,Alfajores,ALFAJORES CHOCOLATE x 6uds,2083.33,1.48,1410.0
2026-04-09,Alfajores,ALFAJORES SIN AZÚCAR x 9uds,3444.44,2.44,1410.0
2026-04-09,Alfajores,MINI ALFAJORES MAR DEL PLATA x 560g,33000.0,23.4,1410.0
2026-04-09,Havannets,HAVANNETS DE CHOCOLATE x 12uds,1750.0,1.24,1410.0
2026-04-09,Havannets,HAVANNETS DE CHOCOLATE x 6uds,1833.33,1.3,1410.0
2026-04-09,Havannets,HAVANNETS DE COCO 70% CACAO x 6uds,1833.33,1.3,1410.0
2026-04-09,Chocolates,TABLETA DE CHOCOLATE CON LECHE,7200.0,5.11,1410.0
2026-04-09,Chocolates,TABLETA DE CHOCOLATE BLANCO,7200.0,5.11,1410.0
2026-04-09,Chocolates,TABLETA DE CHOCOLATE 70% CACAO PURO,10500.0,7.45,1410.0
2026-04-09,Chocolates,TABLETA DE CHOCOLATE 70% CACAO PURO CON ALMENDRAS,10500.0,7.45,1410.0
2026-04-09,Chocolates,TABLETA DE CHOCOLATE 85% CACAO PURO,10500.0,7.45,1410.0
2026-04-09,Otros,TRUFAS SURTIDAS x 200g,24500.0,17.38,1410.0
2026-04-09,Otros,TRUFAS 70% CACAO x 200g,24500.0,17.38,1410.0
2026-04-09,Otros,MINITABLETAS x 48uds,781.25,0.55,1410.0
2026-04-09,Otros,CORONITAS 70% CACAO PURO x 10uds,2050.0,1.45,1410.0
2026-04-09,Otros,CORONITAS SURTIDAS x 20 uds,34500.0,24.47,1410.0
2026-04-10,Alfajores,ALFAJORES DUBAI x 4uds,5500.0,5500.0,1.0
2026-04-10,Alfajores,ALFAJORES PLAYA GRANDE Y PLAYA BRISTOL x 8uds,3500.0,3500.0,1.0
2026-04-10,Alfajores,ALFAJORES MAR DEL PLATA x 8uds,3500.0,3500.0,1.0
2026-04-10,Alfajores,ALFAJORES 70% CACAO PURO x 9uds,3444.44,3444.44,1.0
2026-04-10,Alfajores,ALFAJORES SUPER DULCE DE LECHE x 9uds,3444.44,3444.44,1.0
2026-04-10,Alfajores,ALFAJORES MIXTOS CLÁSICOS x 12uds,2000.0,2000.0,1.0
2026-04-10,Alfajores,ALFAJORES MIXTOS CLÁSICOS x 6uds,2083.33,2083.33,1.0
2026-04-10,Alfajores,MINI ALFAJORES DE CHOCOLATE x 475g,28000.0,28000.0,1.0
2026-04-10,Alfajores,MINI ALFAJORES MIXTOS DE CHOCOLATE x 475g,28000.0,28000.0,1.0
2026-04-10,Alfajores,ALFAJORES CHOCOLATE x 12uds,2000.0,2000.0,1.0
2026-04-10,Alfajores,ALFAJORES CHOCOLATE x 6uds,2083.33,2083.33,1.0
2026-04-10,Alfajores,ALFAJORES SIN AZÚCAR x 9uds,3444.44,3444.44,1.0
2026-04-10,Alfajores,MINI ALFAJORES MAR DEL PLATA x 560g,33000.0,33000.0,1.0
2026-04-10,Havannets,HAVANNETS DE CHOCOLATE x 12uds,1750.0,1750.0,1.0
2026-04-10,Havannets,HAVANNETS DE CHOCOLATE x 6uds,1833.33,1833.33,1.0
2026-04-10,Havannets,HAVANNETS DE COCO 70% CACAO x 6uds,1833.33,1833.33,1.0
2026-04-10,Chocolates,TABLETA DE CHOCOLATE CON LECHE,7200.0,7200.0,1.0
2026-04-10,Chocolates,TABLETA DE CHOCOLATE BLANCO,7200.0,7200.0,1.0
2026-04-10,Chocolates,TABLETA DE CHOCOLATE 70% CACAO PURO,10500.0,10500.0,1.0
2026-04-10,Chocolates,TABLETA DE CHOCOLATE 70% CACAO PURO CON ALMENDRAS,10500.0,10500.0,1.0
2026-04-10,Chocolates,TABLETA DE CHOCOLATE 85% CACAO PURO,10500.0,10500.0,1.0
2026-04-10,Otros,TRUFAS SURTIDAS x 200g,24500.0,24500.0,1.0
2026-04-10,Otros,TRUFAS 70% CACAO x 200g,24500.0,24500.0,1.0
2026-04-10,Otros,MINITABLETAS x 48uds,781.25,781.25,1.0
2026-04-10,Otros,CORONITAS 70% CACAO PURO x 10uds,2050.0,2050.0,1.0
2026-04-10,Otros,CORONITAS SURTIDAS x 20 uds,34500.0,34500.0,1.0
